1,9.273529389
2,5.943127947
3,16.07161082
4,15.07155964
5,11.8742378
6,6.205873213
7,15.16038032
8,16.73242814
9,13.61386747
10,7.387741931
11,14.64205748
12,13.79289027
13,13.66088957
14,7.296387519
15,14.04573644
16,15.11194486
17,13.61347961
18,7.551549742
19,14.21510904
20,14.66514197
21,13.55062695
22,7.720534214
23,14.25485893
24,14.86640744
25,13.93264659
26,7.426375394
27,15.13056427
28,15.23522907
29,11.89786584
30,6.555537691
31,16.15426732
32,16.31808
33,12.55653543
34,6.567100946
35,16.09698413
36,16.83105094
37,14.20701219
38,7.530819661
39,14.52834646
40,14.71386291
41,14.09003218
42,7.692986998
43,14.27822704
44,15.3472136
45,13.47653542
46,7.67601293
47,14.78734372
48,14.89040878
49,13.76514195
50,7.8308848
51,14.84622794
52,15.46374999
53,14.29426356
54,8.689789264
55,15.79488817
56,16.44858046
57,13.43234374
58,7.950561761
59,18.65164837
60,17.58814354
61,13.64673915
62,7.880601972
63,17.70479235
64,18.00760517
65,14.91745283
66,9.467946575
67,16.07575758
68,16.22047244
69,15.44508578
70,9.47488074
71,16.22857144
72,16.47555552
73,15.31023623
74,9.295716624
75,16.27812995
76,17.45779221
77,15.26720778
78,9.475675651
79,16.38253967
80,16.4966292
81,15.58662421
82,9.587993396
83,17.12009192
84,17.22031753
85,15.19135222
86,9.25740126
87,18.49506579
88,18.27475571
89,13.9280389
90,8.907437965
91,17.6905158
92,19.35232555
93,15.56682387
94,10.05220117
95,17.52920068
96,17.57648955
97,15.75096153
98,10.26012962
99,17.52691704
100,17.7691814
101,15.57543581
102,10.27961159
103,17.22087228
104,18.25524169
105,15.46209048
106,9.71884053
107,17.09434571
108,18.05921697
109,15.36928
110,9.613452153
111,17.71419459
112,17.92277866
113,14.74035371
114,8.410749136
115,17.66948055
116,18.03476817
117,13.68666665
118,8.260096896
119,17.47942585
120,18.33183998
121,16.14424634
122,9.55808578
123,17.38279222
124,17.3368421
125,15.16592001
126,9.52273474
127,17.22963549
128,17.46079363
129,15.57172195
130,9.586754945
131,17.63290115
132,17.65977744
133,15.99761527
134,9.635942471
135,17.42900638
136,17.66857144
137,9.916236709
138,5.464864868
139,12.76023916
140,11.77901048
141,8.878454661
142,2.957142881
143,13.53909089
144,12.88941
145,8.697172583
146,2.989389942
147,13.47747336
148,13.7750378
149,10.30712121
150,5.942356687
151,12.02503794
152,12.11190837
153,10.35632529
154,6.18107257
155,11.60045522
156,12.00165165
157,10.3
158,5.546835441
159,12.19566563
160,11.97876505
161,10.10574534
162,5.538905771
163,12.10960961
164,12.31012086
165,10.21457055
166,5.654954969
167,12.76716642
168,12.07830769
169,9.262569544
170,3.179056067
171,14.3041979
172,14.55436445
173,8.671153832
174,3.090952408
175,13.01350931
176,13.89224922
177,9.801656613
178,6.088519645
179,11.62388287
180,12.19093655
181,10.35951294
182,6.277450991
183,11.44632682
184,11.53808803
185,10.50060514
186,6.042807024
187,11.87700453
188,12.61316187
189,10.5621988
190,6.355149499
191,12.21472603
192,12.31809817
193,9.857165088
194,5.414080478
195,11.97097747
196,12.41812778
197,9.727643484
198,3.311377259
199,14.29375951
200,13.19506174
201,8.51887071
202,3.239864877
203,13.53072197
204,14.46153846
205,10.62375939
206,6.375851403
207,12.73682632
208,12.34373134
209,11.01621211
210,5.061904773
211,12.32054381
212,12.55778443
213,11.06186829
214,5.448140043
215,12.18192956
216,13.33763278
217,11.41396054
218,6.209427616
219,12.02244273
220,13.19380664
221,10.57694656
222,5.680634919
223,11.86334842
224,11.9425185
225,9.175602377
226,3.17491641
227,14.42130897
228,13.33287876
229,8.430222207
230,2.971191158
231,12.82402401
232,13.62290419
233,8.985351269
234,5.705540179
235,12.18395803
236,12.45237389
237,8.890582953
238,5.754376647
239,12.57481145
240,13.11273005
241,8.456727819
242,4.877071833
243,13.64603656
244,13.30637329
245,7.734036123
246,3.864341091
247,12.95397301
248,11.77550386
249,7.55740738
250,3.587012999
251,12.47326442
252,11.03557549
253,7.583759373
254,3.720718817
255,12.92440119
256,11.80119224
257,7.71454822
258,3.413855439
259,13.60090909
260,15.1423256
261,8.373802374
262,3.476056349
263,15.67774294
264,14.16197605
265,9.407911389
266,8.35207255
267,12.15844749
268,14.3972727
269,10.42533333
270,9.383522723
271,10.65422961
272,12.82114804
273,9.309061497
274,9.520967748
275,10.44169138
276,13.62480741
277,8.736925515
278,8.902624678
279,11.05855856
280,14.3363222
281,9.940874813
282,4.971608837
283,16.23194448
284,14.89284626
285,9.436431766
286,3.576373638
287,13.97209304
288,13.62481089
289,9.085804418
290,8.989637322
291,11.3521739
292,12.78700906
293,9.625039353
294,8.091517872
295,9.92173911
296,12.4790419
297,9.612580669
298,9.238814004
299,11.67110439
300,12.26874074
301,9.333653833
302,8.614646485
303,11.90782208
304,13.80030535
305,9.178797997
306,8.662857163
307,12.30091742
308,13.21951953
309,8.020710967
310,4.483333334
311,15.44610778
312,15.30214721
313,7.380650134
314,3.481761025
315,14.71731065
316,15.64246988
317,9.90436242
318,9.489382699
319,11.50359819
320,15.27424244
321,10.26624205
322,7.719873163
323,12.01522386
324,14.93157076
325,10.57902207
326,8.038852112
327,12.38232629
328,16.26521061
329,10.29850993
330,9.070329675
331,11.12657655
332,14.11171173
333,10.61114752
334,8.947010875
335,11.35128593
336,14.09218047
337,8.564669719
338,4.24617226
339,16.24206471
340,18.70944626
341,9.194610775
342,3.733856506
343,16.08367997
344,17.22006223
345,11.40870254
346,8.874272931
347,12.514526
348,16.45106709
349,10.54075828
350,7.912525246
351,12.9030722
352,16.2761827
353,11.51332235
354,8.690182662
355,11.62311111
356,15.68450707
357,11.73781512
358,7.992607809
359,11.08607783
360,17.07875402
361,10.51488673
362,9.018701334
363,11.88885542
364,15.20342679
365,8.462612603
366,4.069064761
367,16.07230768
368,18.29397218
369,10.10266875
370,4.099777288
371,16.06575122
372,18.21009465
373,11.51672187
374,9.319437347
375,11.25139092
376,15.04383563
377,10.5383987
378,8.220094582
379,9.939881808
380,13.21132929
381,9.340303538
382,8.969017645
383,10.51559219
384,13.10298953
385,10.05017302
386,9.094235575
387,10.56775148
388,12.19894737
389,9.860034035
390,8.696394229
391,11.3802985
392,13.30863636
393,7.905108341
394,4.560377359
395,15.84151232
396,14.51947853
397,8.415068492
398,3.629141729
399,14.79742815
400,13.49136905
401,8.8574468
402,8.73558139
403,10.94212893
404,12.41028744
405,9.825205913
406,8.764030631
407,10.77410178
408,12.99096295
409,9.869291347
410,8.289320388
411,10.79276215
412,12.59551569
413,9.014930008
414,4.264999999
415,14.71073619
416,15.00444106
417,9.459689915
418,5.370161292
419,13.65271084
420,13.49939486
421,8.443143289
422,3.686687308
423,14.11848485
424,13.66911543
425,7.996493896
426,3.523224057
427,14.72069486
428,15.90930231
429,10.39389311
430,5.864506156
431,15.45828311
432,10.57175227
433,8.43469721
434,9.554985759
435,10.83575666
436,13.46215024
437,10.54957699
438,9.769005889
439,11.03402674
440,12.24894259
441,9.600161803
442,9.750289012
443,11.42324888
444,13.16550682
445,9.950559999
446,8.684031428
447,11.29505987
448,12.26122756
449,8.104090883
450,3.998757764
451,15.18439394
452,13.43975903
453,7.999252587
454,3.376795592
455,13.84655172
456,12.58409785
457,8.681047766
458,3.889173796
459,14.38485757
460,13.93590909
461,9.114968161
462,9.27063291
463,10.11331314
464,12.62432024
465,8.903548383
466,8.53612566
467,10.45667653
468,11.94725609
469,9.030793648
470,8.970959582
471,11.20396341
472,11.43791046
473,9.668088466
474,8.635221669
475,12.01104564
476,12.76165644
477,9.018322963
478,5.08584071
479,16.1497703
480,15.06863637
481,9.097652571
482,3.379132803
483,15.35876135
484,16.53820396
485,11.57678855
486,8.721038959
487,15.18637059
488,23.65382262
489,15.65176109
490,7.318485919
491,13.28953662
492,20.65951662
493,16.07896342
494,7.134539487
495,13.83333333
496,16.08236196
497,11.07906603
498,8.432311316
499,11.42515057
500,12.52053571
501,9.171538442
502,6.902268456
503,11.73478916
504,13.05107361
505,9.089140248
506,4.437223968
507,15.5512195
508,16.58496936
509,9.854668664
510,3.494755267
511,13.86548149
512,17.30137613
513,12.97009647
514,8.185628755
515,11.97577547
516,16.69601834
517,12.33954248
518,8.234123226
519,12.96772728
520,18.97779458
521,13.85441176
522,9.124808196
523,13.29070463
524,22.61486699
525,17.46491501
526,6.820729709
527,14.22620481
528,19.97916016
529,14.14302135
530,8.070558368
531,11.48549487
532,12.92110776
533,9.37058824
534,4.699354856
535,16.49595204
536,18.00031199
537,11.62461774
538,3.776997586
539,16.43641879
540,19.47722475
541,14.3
542,8.418066155
543,10.00670638
544,12.37727272
545,9.920754714
546,9.489106131
547,10.49135618
548,14.04977909
549,12.06610943
550,7.983849538
551,12.10281479
552,12.70559757
553,10.78446908
554,8.814634162
555,12.60192879
